ID	Kanton (Canton)	Anstalten, die vorwiegend dem Vollzug dienen (institutions, which are primary destined for executing juridic measures)	Anstalten, die nicht vorwiegend dem Vollzug dienen (institutions, which are not primary destined for executing juridic measures)	Code (Quelle) (encryption according to source)	Bezeichnung (institution)	Ortschaft (city)	Geschlecht (gender ratio): m (male) = 1; w (female) = 2; gemischt (both gender) = 3; unbestimmt (not specified) = 4	Konfession (denomination): prot. (Protestants) = 1; kath. (Catholics) = 2; ik. (interdenominational) = 3; unbestimmt (not specified) = 4	Anstaltszweck (purpose of the institution according to source)	Anstaltstypen: Arbeitsanstalt = 1; Arbeiterkolonie = 2; Erziehungsanstalt = 3; Trinkerheilanstalt = 4; Strafanstalt = 5; Psychiatrische Einrichtung = 6; Armenhaus = 7; Sonderanstalt = 8	Types of institutions: forced labour institution (restricted) = 1; forced labour institution (semi-open) = 2; educational institution = 3; asylum for alcoholics = 4; prison = 5; psychiatric facility = 6; poor house = 7; institution for people with special needs = 8	Types of institutions: forced labour institution (restricted) = 1; forced labour institution (semi-open) = 2; educational institution = 3; asylum for alcoholics = 4; prison = 5; psychiatric facility = 6; poor house = 7; institution for people with special needs = 8	1. Geschichtliches (historical facts according to source)	Trägerschaft (agencies, funding bodies)	Plätze (capacity according to source)	Bemerkung zu Plätzen (remarks concerning the capacity according to source)	Platzzahl (capacitiy): unter (below) 19 = 1; 20-49 = 2; 50-99 = 3; 100-149 = 4; 150-199 = 5; über (over) 200 = 6; unbestimmt (not specified) = 7	5. Aufgaben (institution's purpose and tasks according to source)	6. Vollzugskonzept (methods and concept of conducting measures)	8. Arbeit, Tätigkeitsbereiche (forced labour, fields of work)	Einweisende Behörden: 1 = Gerichte, 2 = Untersuchungsrichter, 3 = Staatsanwaltschaft, 4 = Jugendanwaltschaft, 5 = Regierungsrat, 6 = Administrativbehörde, 7 = Justizbehörde/Strafvollzugsbehörde, 8 = Polizeibehörde/Verhöramt, 9 = Armenbehörde/Fürsorgebehörde, 10 = Vormundschaftsbehörde, 11 = Bezirksämter/Statthalteramt, 12 = Amtsvormundschaft, 13 = Jugendämter, 14 = Private/Vereine/Kirchen- und Schulbehörden	committing agencies: 1 = courts of justice, 2 = coroner, 3 = prosecutor, 4 = youth advocacy, 5 = senior civil servants, 6 = administrative agency, 7 = legal authority, 8 = police authority, 9 = social authority, 10 = guardianship authority, 11 = district authorities, 12 = legal guardians, 13 = youth welfare services, 14 = associations	committing agencies: 1 = courts of justice, 2 = coroner, 3 = prosecutor, 4 = youth advocacy, 5 = senior civil servants, 6 = administrative agency, 7 = legal authority, 8 = police authority, 9 = social authority, 10 = guardianship authority, 11 = district authorities, 12 = legal guardians, 13 = youth welfare services, 14 = associations	committing agencies: 1 = courts of justice, 2 = coroner, 3 = prosecutor, 4 = youth advocacy, 5 = senior civil servants, 6 = administrative agency, 7 = legal authority, 8 = police authority, 9 = social authority, 10 = guardianship authority, 11 = district authorities, 12 = legal guardians, 13 = youth welfare services, 14 = associations	committing agencies: 1 = courts of justice, 2 = coroner, 3 = prosecutor, 4 = youth advocacy, 5 = senior civil servants, 6 = administrative agency, 7 = legal authority, 8 = police authority, 9 = social authority, 10 = guardianship authority, 11 = district authorities, 12 = legal guardians, 13 = youth welfare services, 14 = associations	committing agencies: 1 = courts of justice, 2 = coroner, 3 = prosecutor, 4 = youth advocacy, 5 = senior civil servants, 6 = administrative agency, 7 = legal authority, 8 = police authority, 9 = social authority, 10 = guardianship authority, 11 = district authorities, 12 = legal guardians, 13 = youth welfare services, 14 = associations	Bestände am 01.01.1980: Strafvollzug (headcount on 01.01.1980: execution of a prison sentence)	Anzahl Eingewiesene 1980: Strafvollzug (detainees per year 1980: execution of a prison sentence)	Anzahl Entlassene 1980: Strafvollzug (discharged detainees per year 1980: execution of a prison sentence)	Bestände am 31.12.1980: Strafvollzug (headcount on 31.12.1980: execution of a prison sentence)	Bestände am 01.01.1980: Massnahmenvollzug (headcount on 01.01.1980: juridic measures)	Anzahl Eingewiesene 1980: Massnahmenvollzug (detainees per year 1980: juridic measures)	Anzahl Entlassene 1980: Massnahmenvollzug (discharged detainees per year 1980: juridic measures)	Bestände am 31.12.1980: Massnahmenvollzug (headcount on 31.12.1980: juridic measures)	Bestände am 01.01.1980: Untersuchungshaft (headcount on 01.01.1980: imprisonment on remand)	Anzahl Eingewiesene 1980: Untersuchungshaft (detainees per year 1980: imprisonment on remand)	Anzahl Entlassene 1980: Untersuchungshaft (discharged detainees per year 1980: imprisonment on remand)	Bestände am 31.12.1980: Untersuchungshaft (headcount on 31.12.1980: imprisonment on remand)	Bestände am 01.01.1980: Sonstige (headcount on 01.01.1980: others)	Anzahl Eingewiesene 1980: Sonstige (detainees per year 1980: others)	Anzahl Entlassene 1980: Sonstige (discharged detainees per year 1980: others)	Bestände am 31.12.1980: Sonstige (headcount on 31.12.1980: others)	Bestände am 01.01.1980: Insassen insgesamt (headcount on 01.01.1980: detainees in total)	Anzahl Eingewiesene 1980: Insassen insgesamt (detainees per year 1980: detainees in total)	Anzahl Entlassene 1980: Insassen insgesamt (discharged detainees per year 1980: detainees in total)	Bestände am 31.12.1980: Insassen insgesamt (headcount on 31.12.1980: detainees in total)	Trunksüchtige: Anzahl (alcoolics: quantity of persons)	Rauschgiftsüchtige: Anzahl (drug abuse: quantity of persons)	Arbeitserziehung: Anzahl (forced labour: quantity of persons)	Heimerziehung: Anzahl (people in institutional care: quantity of persons)	Fürsorgerischer Freiheitsentzug ZGB: Anzahl (custodial imprisonment according to Swiss Civil Code)	Typ 1: Erstmalige (type 1: first time detainees)	Typ 2: Rückfällige (type 2: detainees relapsed back into crime)	Typ 3: Massnahmen (type 3: measures)	Typ 4: Arbeitserziehung (type 4: forced labour)	Typ 5: vornehmlich Untersuchungshaft (type 5: primary imprisonment on remand)	Typ 6: andere Vollzugsaufgaben (type 6: other executive measures)	Typ 7: nur Frauen (type 7: for women only)	Typ 8: Frauen und Männer (type 8: both gender)	Bemerkungen (remarks)	Quelle (source)
BE14	Bern		1	BE-ber	Bezirksgefängnis Bern	Bern	3	3		5			1903 Erstellung des Gefängnisses als Anbau an das bestehende Amtshaus; 1975 Neubau als Nebengebäude zum Amtshaus; 1981 Einbau von Spaziereinlagen im Dachgeschoss	1	129	davon 76 in Einzelunterkünften; 76 Einzelunterkünfte, 8 Dreierzellen, 4 Einheiten leichtes Regime, 1 Unterkunft Küchenmannschaft	4	Vollzug von Untersuchungshaft; Strafen bis zu 30 Tagen im Normalvollzug und im tageweisen Vollzug; Strafen bis zu 90 Tagen in der Halbgefangenschaft; längerfristigen Strafen und Massnahmen bis zur definitiven Bestimmung des Vollzugsortes; Sicherheits-, Ausschaffungs- und Auslieferungshaft	(Beratung und Betreuung durch Sozialarbeiter des Schutzaufsichtsamtes im Rahmen der "durchgehenden Betreuung".)	Für Untersuchungsgefangene und Strafgefangene im Normalvollzug stehen 5 Arbeitsplätze im Haus- und Küchendienst zur Verfügung. Darüber hinaus werden ihnen Arbeiten aus Industrie und Gewerbe beschafft.	1	3	4	7	8	11	5	315	315	5					45	713	707	51	12	1570	1567	15	62	2598	2589	71										1					BfJ 1980
BE15	Bern		1	BE-bie	Bezirksgefängnis Biel	Biel	3	3		5			Separatbau zum Amtshaus; Renovationen 1973 - 1978	1	33	davon 24 in Einzelzellen	2	Strafen bis 30 Tage (Normalvollzug, tageweiser Vollzug), Halbgefangenschaft bis 3 Monate, Untersuchungshaft, Sicherheitshaft		Reinigung; Verpflegungsdienst	1	3	4	7	8	11																	17	520	514	23										1					BfJ 1980
BE16	Bern		1	BE-bla	Bezirksgefängnis Obersimmental	Blankenburg	3	3		5			Nebenbau des Schlosses; Renovation 1971	1	4	davon 2 in Einzelzellen	1	Strafen bis 30 Tage (Normalvollzug, tageweiser Vollzug), Halbgefangenschaft bis 3 Monate, Untersuchungshaft, Sicherheitshaft		Reinigung; Verpflegungsdienst	1	3	4	7	8	11																		10	10											1					BfJ 1980
BE17	Bern		1	BE-bur	Bezirksgefängnis Bueren an der Aare	Büren a/A	3	3		5			1978 Renovation des Schlosses	1	6	davon 4 in Einzelzellen	1	Strafen bis 30 Tage (Normalvollzug, tageweiser Vollzug), Halbgefangenschaft bis 3 Monate, Untersuchungshaft, Sicherheitshaft		Reinigung; Verpflegungsdienst	1	3	4	7	8	11																	5	55	55	5										1					BfJ 1980
BE18	Bern		1	BE-bgd	Bezirksgefängnis Burgdorf	Burgdorf	3	3		5			Schloss; Renovationenen 1972 - 1978	1	18		1	Strafen bis 30 Tage (Normalvollzug, tageweiser Vollzug), Halbgefangenschaft bis 3 Monate, Untersuchungshaft, Sicherheitshaft		Reinigung; Verpflegungsdienst	1	3	4	7	8	11																	9	132	131	10										1					BfJ 1980
BE19	Bern		1	BE-cou	Prison de District de Courtelary	Courtelary	3	3		5			Annexe à l'administration de district; année de construction inconnue	1	9	dont 7 en cellule individuelle	1	Peines jusqu'à 30 jours (exécution ordinaire); Semi-détention jusqu'à trois mois; Détention préventive; Arrêts répressifs		Nettoyage; Service de subsistence	1	3	4	7	8	11																		50	50											1					BfJ 1980
BE21	Bern		1	BE-erl	Bezirksgefängnis Erlach	Erlach	3	3		5			1977 Renovation	1	10	keine Einzelzellen	1	Strafen bis 30 Tage (Normalvollzug, tageweiser Vollzug), Halbgefangenschaft bis 3 Monate, Untersuchungshaft, Sicherheitshaft		Reinigung; Verpflegungsdienst	1	3	4	7	8	11																		29	29											1					BfJ 1980
BE22	Bern		1	BE-frb	Bezirksgefängnis Fraubrunnen	Fraubrunnen	3	3		5			1975 Neubau neben dem Schloss	1	10	davon 1 Einzelzelle	1	Strafen bis 30 Tage (Normalvollzug, tageweiser Vollzug), Halbgefangenschaft bis 3 Monate, Untersuchungshaft, Sicherheitshaft		Reinigung; Verpflegungsdienst	1	3	4	7	8	11																	3	39	38	4										1					BfJ 1980
BE23	Bern		1	BE-fru	Bezirksgefängnis Frutigen	Frutigen	3	3		5			1973 Neubau der Bezirksverwaltung	1	6	davon 3 Einzelzellen	1	Strafen bis 30 Tage (Normalvollzug, tageweiser Vollzug), Halbgefangenschaft bis 3 Monate, Untersuchungshaft, Sicherheitshaft		Reinigung; Verpflegungsdienst	1	3	4	7	8	11																		43	43											1					BfJ 1980
BE24	Bern		1	BE-int	Bezirksgefängnis Interlaken	Interlaken	3	3		5			1970 - 1972 Renovation des separaten Baues neben dem Schloss	1	8	8 Plätze in Einzelzellen	1	Strafen bis 30 Tage (Normalvollzug, tageweiser Vollzug), Halbgefangenschaft bis 3 Monate, Untersuchungshaft, Sicherheitshaft		Reinigung; Verpflegungsdienst	1	3	4	7	8	11																	3	116	111	8										1					BfJ 1980
BE25	Bern		1	BE-slo	Bezirksgefängnis Konolfingen	Schlosswil	3	3		5			Nebenbau zum Schloss; Renovation 1973	1	10	davon 2 in Einzelzellen	1	Strafen bis 30 Tage (Normalvollzug, tageweiser Vollzug), Halbgefangenschaft bis 3 Monate, Untersuchungshaft, Sicherheitshaft		Reinigung; Verpflegungsdienst	1	3	4	7	8	11																	4	57	57	4										1					BfJ 1980
BE26	Bern		1	BE-lnv	Prison de District de la Neuveville	Neuveville	3	3		5			Bâtiment de l'administration du district; 1979 rénové	1	4	dont 1 en cellule individuelle	1	Peines jusqu'à 30 jours (exécution ordinaire); Semi-détention jusqu'à trois mois; Détention préventive; Arrêts répressifs		Nettoyage; Service de subsistence	1	3	4	7	8	11																		15	15											1					BfJ 1980
BE27	Bern		1	BE-sgn	Bezirksgefängnis Signau	Langnau i/E	3	3		5			Querbau zum Amtshaus; Renovation 1978	1	7	davon 5 in Einzelzellen	1	Strafen bis 30 Tage (Normalvollzug, tageweiser Vollzug), Halbgefangenschaft bis 3 Monate, Untersuchungshaft, Sicherheitshaft		Reinigung; Verpflegungsdienst	1	3	4	7	8	11																	2	28	27	3										1					BfJ 1980
BE28	Bern		1	BE-laf	Bezirksgefängnis Laufen	Laufen	3	3		5			Nebenbau des Amtshauses; Baujahr unbekannt	1	11	davon 4 Einzelzellen	1	Strafen bis 30 Tage (Normalvollzug, tageweiser Vollzug), Halbgefangenschaft bis 3 Monate, Untersuchungshaft, Sicherheitshaft		Reinigung; Verpflegungsdienst	1	3	4	7	8	11																	5	56	57	4										1					BfJ 1980
BE29	Bern		1	BE-lap	Bezirksgefängnis Laupen	Laupen	3	3		5			Schloss aus dem Mittelalter (als Gefängnis, wegen Umbau ab 1983 vorübergehend ausser Betrieb)	1			7				1	3	4	7	8	11																		6	6											1					BfJ 1980
BE30	Bern		1	BE-mer	Bezirksgefängnis Oberhasli	Meiringen	3	3		5			Amtshaus; Renovation 1973	1	6	davon 2 in Einzelzellen	1	Strafen bis 30 Tage (Normalvollzug, tageweiser Vollzug), Halbgefangenschaft bis 3 Monate, Untersuchungshaft, Sicherheitshaft		Reinigung; Verpflegungsdienst	1	3	4	7	8	11																	1	22	21	2										1					BfJ 1980
BE31	Bern		1	BE-mou	Prison de District de Moutier	Moutier	3	3		5			Bâtiment de l'administration du district (année de construction inconnue)	1	11	dont 5 en cellule individuelle	1	Peines jusqu'à 30 jours (exécution ordinaire); Semi-détention jusqu'à trois mois; Détention préventive; Arrêts répressifs		Nettoyage; Service de subsistence	1	3	4	7	8	11																	4	78	77	5										1					BfJ 1980
BE32	Bern		1	BE-nid	Bezirksgefängnis Nidau	Nidau	3	3		5			Schloss Nidau (Baujahr unbekannt)	1	12	davon 4 in Einzelzellen	1	Strafen bis 30 Tage (Normalvollzug, tageweiser Vollzug), Halbgefangenschaft bis 3 Monate, Untersuchungshaft, Sicherheitshaft		Reinigung; Verpflegungsdienst	1	3	4	7	8	11																	6	132	131	7										1					BfJ 1980
BE34	Bern		1	BE-saa	Bezirksgefängnis Saanen	Saanen	3	3		5			Amtshaus; Renovation 1980	1	4	keine Einzelzellen	1	Strafen bis 30 Tage (Normalvollzug, tageweiser Vollzug), Halbgefangenschaft bis 3 Monate, Untersuchungshaft, Sicherheitshaft		Reinigung; Verpflegungsdienst	1	3	4	7	8	11																		7	7											1					BfJ 1980
BE36	Bern		1	BE-shw	Bezirksgefängnis Schwarzenburg	Schwarzenburg	3	3		5			Nebenbau zum Schloss; Neueröffnung: Dezember 1983	1	3	davon 1 Einzelzelle	1	Strafen bis 30 Tage (Normalvollzug, tageweiser Vollzug), Halbgefangenschaft bis 3 Monate, Untersuchungshaft, Sicherheitshaft		Reinigung; Verpflegungsdienst	1	3	4	7	8	11																		17	17											1					BfJ 1980
BE37	Bern		1	BE-thu	Bezirksgefängnis Thun	Thun	3	3		5			Mittelalterliches Schloss; Renovation 1972	1	22	davon 6 in Einzelzellen	2	Strafen bis 30 Tage (Normalvollzug, tageweiser Vollzug), Halbgefangenschaft bis 3 Monate, Untersuchungshaft, Sicherheitshaft		Reinigung; Verpflegungsdienst	1	3	4	7	8	11																	10	208	208	10										1					BfJ 1980
BE38	Bern		1	BE-trw	Bezirksgefängnis Trachselwald	Trachselwald	3	3		5			1977 Renovation	1	12	davon 2 Einzelzellen	1	Strafen bis 30 Tage (Normalvollzug, tageweiser Vollzug), Halbgefangenschaft bis 3 Monate, Untersuchungshaft, Sicherheitshaft		Reinigung; Verpflegungsdienst	1	3	4	7	8	11																	1	46	43	4										1					BfJ 1980
BE39	Bern		1	BE-wag	Bezirksgefängnis Wangen an der Aare	Wangen a/A	3	3		5			1974 Neubau neben Amtshaus	1	8	davon 2 in Einzelzellen	1	Strafen bis 30 Tage (Normalvollzug, tageweiser Vollzug), Halbgefangenschaft bis 3 Monate, Untersuchungshaft, Sicherheitshaft		Reinigung; Verpflegungsdienst	1	3	4	7	8	11																	4	42	42	4										1					BfJ 1980
BE40	Bern		1	BE-wim	Bezirksgefängnis Niedersimmental	Wimmis	3	3		5			Schloss aus dem Mitttelalter; Renovation 1978	1	6	davon 2 in Einzelzellen	1	Strafen bis 30 Tage (Normalvollzug, tageweiser Vollzug), Halbgefangenschaft bis 3 Monate, Untersuchungshaft, Sicherheitshaft		Reinigung; Verpflegungsdienst	1	3	4	7	8	11																	2	39	37	4										1					BfJ 1980
BL06	Basel-Land		1	BL-arl	Bezirksgefängnis Arlesheim	Arlesheim	3	3		5			1966 Neubau des Bezirksgefängnisses	1	22	davon 16 in Einzelzellen	2	Gemäss §2 des "Reglements über die Gefangenenwartung...": "Aufnahme der straf- und verwaltungsrechtlichen Untersuchungsgefangenen sowie der gerichtlich oder administrativ zu Haft- oder Gefängnisstrafen Verurteilten, sofern das Urteil nicht in der Strafanstalt zu vollziehen ist."			1	3	4	7	8	11																	12	291	293	10										1					BfJ 1980
BL07	Basel-Land		1	BL-lie	Bezirksgefängnis Liestal	Liestal	3	3		5			Errichtung Mitte des 19. Jahrhunderts, seither einzelne bauliche Anpassungen	1	17	keine Einzelzellen	1	Gemäss §2 des "Reglements über die Gefangenenwartung...": "Aufnahme der straf- und verwaltungsrechtlichen Untersuchungsgefangenen sowie der gerichtlich oder administrativ zu Haft- oder Gefängnisstrafen Verurteilten, sofern das Urteil nicht in der Strafanstalt zu vollziehen ist."		Beschaffung von Heimarbeit	1	3	4	7	8	11																	8	516	514	10										1					BfJ 1980
BL08	Basel-Land		1	BL-sis	Bezirksgefängnis Sissach	Sissach	3	3		5			Baujahr 1976/77	1	10	davon 4 in Einzelzellen	1	Gemäss §2 des "Reglements über die Gefangenenwartung...": "Aufnahme der straf- und verwaltungsrechtlichen Untersuchungsgefangenen sowie der gerichtlich oder administrativ zu Haft- oder Gefängnisstrafen Verurteilten, sofern das Urteil nicht in der Strafanstalt zu vollziehen ist."; Vollzug der Halbgefangenschaft bis zu drei Monaten		Heimarbeit	1	3	4	7	8	11																	4	84	83	5										1					BfJ 1980
BL09	Basel-Land		1	BL-wal	Arrestlokal Waldenburg	Waldenburg	3	3		5			1870 Errichtung des Polizeipostens, seither einzelne bauliche Anpassungen	1	2	davon 2 in Einzelzellen	1	Gemäss §2 des "Reglements über die Gefangenenwartung...": Aufnahme der straf- und verwaltungsrechtlichen Untersuchungsgefangenen; Vollzug der Halbgefangenschaft bis zu drei Monaten			1	3	4	7	8	11																		13	13											1					BfJ 1980
BL11	Basel-Land		1	BL-bin	Arrestlokal	Binningen	3	3		5			Baujahr 1956	1	5	davon 2 in Einzelzellen	1	Gemäss §2 des "Reglements über die Gefangenenwartung...": "Die Arrestlokale der kantonalen Polizeiposten dienen zur Aufnahme der Verhafteten bis zu deren Einlieferung in die Bezirksgefängnisse oder in die Strafanstalt."; Vollzug der Halbgefangenschaft bis zu drei Monaten; Unterbringung von Untersuchungsgefangenen bei überfülltem Bezirksgefängnis oder bei Kollusionsgefahr			1	3	4	7	8	11																		12	12											1					BfJ 1980
BL13	Basel-Land		1	BL-mut	Arrestlokal	Muttenz	3	3		5			Ca. 1930  als Dreifamilienhaus mit Arrestzelle erbaut; 1978 Renovation der alten Arrestzelle; Bereitstellung als Halbgefangenschaftszelle	1	2	davon 2 in Einzelzellen	1	gemäss §2 des "Reglements über die Gefangenenwartung...": "Die Arrestlokale der kantonalen Polizeiposten dienen zur Aufnahme der Verhafteten bis zu deren Einlieferung in die Bezirksgefängnisse oder in die Strafanstalt."; Vollzug der Halbgefangenschaft bis zu drei Monaten			1	3	4	7	8	11																		22	22											1					BfJ 1980
BL12	Basel-Land		1	BL-rei	Arrestlokal	Reinach	3	3		5			1979 Renovation und Umbau eines unmittelbar neben dem Polizeiposten gelegenen Einfamilienhauses; 1980 Inbetriebnahme als Vollzugsanstalt für Halbgefangenschaft	1	8	davon 2 in Einzelzellen	1	gemäss §2 des "Reglements über die Gefangenenwartung...": "Die Arrestlokale der kantonalen Polizeiposten dienen zur Aufnahme der Verhafteten bis zu deren Einlieferung in die Bezirksgefängnisse oder in die Strafanstalt."; Vollzug der Halbgefangenschaft bis zu drei Monaten			1	3	4	7	8	11																		35	35											1					BfJ 1980
BL14	Basel-Land	1		BL-ARX	Arbeitserziehungsanstalt Arxhof	Bubendorf	1	3	Anstalt zum Vollzug der Arbeitserziehung an Jugendlichen und jungen Erwachsenen (Männer)	1	3		1971 Bauliche Fertigstellung und Inbetriebnahme der Arbeitserzeihungsanstalt Arxhof im Rahmen der Vereinbarungen der Konkordatskonferenz über die Planung im Strafvollzugswesen der Nordwest- und Innerschweiz; 1973/74 Schaffung, Genehmigung und Inkraftsetzung der Verordnung des Landrates über die Arbeitserziehungsanstalt Arxhof; seit 1977 Anstellung eines vollamtlichen ärztlichen und therapeutischen Leiters und Einführung einer geeigneten Therapie-Konzeption, in Folge davon systematische Schulung des gesamten Personals (nach der Methode der Themenkonzentrierten Interaktion und der Transaktionsanalyse) zu dessen Förderung in der Fähigkeit und Bereitschaft, die "Grundsätze der Erziehung" der genannten kantonalen Verordnung zu verwirklichen; allmählicher Abbau der hierarchisch-direktiven Struktur des Anstaltsgeschehens zugunsten eines partizipativen kooperativen Vorgehens	1	45	davon 45 in Einzelzimmern	2	Vollzug von Massnahmen an Jugendlichen und jungen Erwachsenen gemäss Art. 93bis Abs., Art. 95 Abs. 3, Art.100bis StGB	(Therapeutisch-pädagogisches Konzept); Leitprinzip ist die Schaffung und Aufrechterhaltung eines geeigneten therapeutisch-pädagogischen Milieus in der Anstalt. Beziehungsklärung in Gruppen unter dem Personal und Training in Gruppenprozessen zur Verhütung unbemerkter Konflikte, die Spannungen und Rückfälle bei den Insassen verursachen würden. Sie schaffen auch die Voraussetzung zur wirksamen Auseinandersetzung um die täglichen Probleme. Nach Möglichkeit richtet sich die therapeutisch-pädagogische Arbeit auf drei Schwerpunkte zugleich: das Verhalten (Disozialität, Asozialität); die unbewussten Konflikte, die ursächlich beteiligt sind; die primäre Bezugsperson (Familie, Partner); Auf der Ebene des Verhaltens und des Bewusstseins setzten die pädagogischen Bemühungen des Lehrmeisters und des Erziehers an. Das Ziel der beruflichen Förderug ist die Selbstverwirklichung und die Selbstfindung einer beruflichen Tätigkeit; In den zwei anderen Bereihen überschneiden sich pädagogische und therapeutische Vorgänge: z. B. bei der Aulösung älterer Konflikte, die deliquentes Verhalten verursachen, oder bei der Klärung der pathogenen Familien- oder Partnerbeziehung. Balintgruppen mit dem Personal psychoanalytische Therapie, Psychodrama, Transaktionsanalyse, TZI-Gruppen, autogenes Training, Familientherapie, Paartherapie, externer Legasthenieunterricht. Die psychosomatischen Störungen werden auf doppelter Basis behandelt: somatisch und psychotherapeutisch. Ambulante Beratung und Einzeltherapie der Entlassenen.	A. Innerhalb der Anstalt: Landwirtschaft (verpachteter Gutsbetrieb der Anstalt): Landwirt; Gewerbebetriebe/Industrie: Gärtnerei (Gärtner), Holzverwertung (Forstwart), Küche (Koch), Mechanik (Mechaniker), Schlosserei (Metallbauschlosser), Schreinerei (Möbelschreiner), Verwaltung (kaufmännische Lehre), technischer Dienst (Hauswart; B. Ausserhalb der Anstalt (Normalvollzug): Jeder Eingewiesene sucht nach einem Tätigkeitsbereich, in dem er zu beruflicher Identität gelangen kann (durch Lehre oder Anlehre). Wo im Einzelfall unsere internen Möglichkeiten dazu nicht ausreichen sind geeignete Lehr- und Arbeitsplätze ausserhalb der Anstalt ausfindig zu machen.	7	11									33	30	27	36									33	30	2	36			30						1						BfJ 1980
BS09	Basel-Stadt		1	BS-loh	Untersuchungsgefängnis Lohnhof	Basel	3	3	Untersuchungsgefängnis und Anstalt zum Vollzug kurzer Strafen	5			Ca. 1100 Erbaut als Benediktiner-Kloster; 1668-1798 "Lohnhof", Lohnamt (städtisches Bauamt); 1819 Projekt für den Umbau als Lokal für Gefangenschaften; 1821 Inbetriebnahme der ersten 14 Gefangenschaften; 1824 Gefängnis für Abgeurteilte mit Gefängnisstrafen (Zur "Einsprerrung Verurteilte" werden in "Zuchtanstalten" eingewiesen); 1853 Erweiterung des Lohnhofes nach Abbruch des als "Zuchtanstalt" dienenden Spalenturmes (Platzangebot: 25 Gefangenschaften, 10 Gewahrszimmer und 7 Vagantengemächer); 1959 Öffentliche Kritik an Kübelsystem, Einbau von WC und Handwaschbecken in allen Zellen, Einbau von Duschräumen; 1981 Der Grosse Rat beschliesst bauliche Sofortmassnahmen in den Liegenschaften des Lohnhofes und weist zusätzlich ein Neubaukonzept an eine Spezialkommission; 1982 November: der Regierungsrat bewilligt die provisorische Aktivierung eines Teils der alten Strafanstalt "Schällemätteli", Spitalstrasse 41, infolge akuter Überbelegung des Lohnhofes. Offizielle Bezeichnung: Aussenstation Lohnhofgefängnis (AST); 1984 Baubeginn der "Sofortmassnahmen" für Inbetriebnahme aller drei Anstaltsflügel in der Aussenstation	1	190	davon 117 in Einzelzellen	5	Haftstrafen bis zu drei Monaten gemäss Artikel 39 StGB; Untersuchungshaft; Militärarrest; Sicherheitshaft	Aussenstation LHG (AST): nur Vollzug, vorzeitiger Vollzug, Halbgefangenschaft und Internierungen. (Aufnahmen infolge Überbelegung der Konkordatsstrafanstalten)	Arbeitsbereiche: Flechterei, Möbelrenovation/Ablaugerei, Papier- und Ausrüstungsarbeiten, Küchendienst, Wäscherei	1	2	7	8				558	558						84	1014	1466	77		445			84	2017	2024	77										1					BfJ 1980
BS14	Basel-Stadt	1		BS-BSH	Übergangsheim des Kantons Basel-Stadt	Basel	3	3	Anstalt zum Vollzug der Halbfreiheit an Frauen und Männern	8			Ehemaliges Privathaus aus der Zeit der Jahrhundertwende; später Schwesternhaus des Kantonsspitals Basel; ab 1978 Übernahme des langfristigen Mietvertrages durch das Justizdepartement des Kantons Basel-Stadt; geringfügiger Umbau; Eröffnung als Übergangsheim; 1982 Kauf der Liegenschaft durch den Kanton	1	15	davon 15 in Einzelzimmern	1	Vollzug der Halbfreiheit gemäss Art. 37 Ziff. 3 Abs. 2 und Art. 42 Ziff. 3 Abs. 2 StGB an erstmaligen und rückfälligen Frauen und Männern sowie, in limitiertem Umfang, Drogengefährdeten	Vollzug der Halbfreiheit im Sinne des StGB; Im Hinblick auf die Entlassung: Förderung der Mündigkeit und Selbständigkeit unter freiheitlichem Regime; Beratung und Betreuung in den Bereichen Arbeit, Finanzen, Freizeit, Familie/Freundeskreis: a) Die Arbeit basiert hauptsächlich auf dem Einzelgespräch zwischen Heimbewohner und Betreuer. Das Vorgehen für den Betreuer wird in der wöchentlich einmal stattfindenden Teamsitzung der Mitarbeiter festgelegt. Der Betreuer hat dem Team darüber Rechenschaft abzulegen. b) Nebst dem Einzelgespräch hat die wöchentlich einmal stattfindende Heimratssitzung den Charakter des Gruppengesprächs. Mitarbeiter und Heimbewohner haben hier die Möglichkeit, gegenseitige Konflikte anzusprechen, zudem ist den Heimbewohnern im Rahmen heimspezifischer Fragen ein gewisses Mitspracherecht eingeräumt (Antragsrecht, Wahl der Freizeitbeschäftigung, etc.). Anträge des einzelnen Heimbewohners werden im Team entschieden und im Heimrat mitgeteilt und begründet. Damit wird eine gewisse Transparenz der Entscheidungskriterien erreicht.	Alle Heimbewohner haben einen externen Arbeitsplatz. Die Tätigkeitsbereiche umfassen grundsätzlich alle Berufe	7						10	20	27	3													10	20	27	3											1		1		BfJ 1980
